#property,areaCode,areaNumber,confidential,confidentialInformation,totalArea,cityCode,cityName,townName,50SquareMetersOrLess,75SquareMetersOrLess,150SquareMetersOrLess,500SquareMetersOrLess,1500SquareMetersOrLess,3000SquareMetersOrLess,3000SquareMetersOrMore,unknown,averageArea
171,37201110100,3,,,557840.56,37201,高松市,仏生山町,18195.84,36690.17,211744.58,246071.38,36547.57,0,8591.02,,128.712635
172,372011110,2,,,105123.58,37201,高松市,三名町,3211.52,4040.62,28367.56,43448.13,14644.32,5412.62,5998.81,,162.73
173,372011120,2,,,171814.79,37201,高松市,鹿角町,6036.98,9796.76,57788.02,72544.33,16091.8,2169.44,7387.46,,141.9956942
174,372011130,2,,,329955.01,37201,高松市,成合町,6482.35,16634.7,123778.41,111659.1,36078.41,10825.44,24496.6,,147.9618879
175,372011140,2,,,423486.77,37201,高松市,一宮町,14442.37,28882.14,187334.65,134072.05,41871.16,11433.38,5451.02,,127.3261485
176,372011150,2,,,283014.83,37201,高松市,寺井町,5733.31,15917.57,118272.49,120353.33,22738.13,0,0,,132.9956908
177,372011160,2,,,230647.52,37201,高松市,川部町,7052.24,11028.71,100254.76,111153.84,1157.97,0,0,,123.8708485
178,372011170,2,,,119039.71,37201,高松市,岡本町,3798.8,5825.29,53174.63,50930.22,3184.18,2126.59,0,,123.4851763
179,372011180,2,,,626926.24,37201,高松市,円座町,13708.84,27395.52,240712.41,279563.61,33517.54,18275.37,13752.95,,140.3461473
180,372011190,2,,,194271.42,37201,高松市,西山崎町,4483.24,6998.69,75090.17,98557.44,9141.88,0,0,,136.0444118
181,372011200,2,,,332397.43,37201,高松市,檀紙町,10131.21,15919.09,118533.62,170640.23,17173.28,0,0,,133.3323024
182,372011210,2,,,240453.97,37201,高松市,御厩町,9070.63,13021.07,91638.33,112623.72,14100.22,0,0,,128.0372577
183,372011220,2,,,159542.27,37201,高松市,中間町,4185.85,5585.04,47335.27,90570.39,10165.02,1700.7,0,,143.4732644
